\ MQ Gas Sensor Data Logger
Press the reset button to start measurements.
1009,605.00,506.00,274.00,479.00
2044,593.00,497.00,268.00,471.00
3047,589.00,494.00,265.00,465.00
4049,583.00,488.00,262.00,460.00
5051,582.00,486.00,260.00,458.00
6053,583.00,487.00,260.00,459.00
7056,578.00,484.00,258.00,455.00
8058,581.00,487.00,259.00,457.00
9061,583.00,488.00,259.00,458.00
10063,584.00,490.00,260.00,458.00
11066,583.00,488.00,258.00,457.00
12068,579.00,485.00,256.00,454.00
13071,592.00,496.00,261.00,463.00
14073,580.00,485.00,252.00,452.00
15076,575.00,482.00,250.00,449.00
16078,580.00,487.00,252.00,453.00
17080,575.00,482.00,250.00,449.00
18082,576.00,483.00,251.00,450.00
19085,574.00,481.00,250.00,448.00
20087,579.00,487.00,254.00,453.00
21090,571.00,479.00,248.00,445.00
22092,616.00,523.00,286.00,489.00
23095,578.00,488.00,264.00,453.00
24097,576.00,485.00,262.00,453.00
25100,577.00,486.00,265.00,454.00
26102,598.00,503.00,274.00,471.00
27105,581.00,488.00,263.00,455.00
28107,583.00,490.00,262.00,457.00
29110,601.00,505.00,271.00,472.00
30112,582.00,490.00,262.00,457.00
31115,583.00,492.00,263.00,458.00
32116,587.00,494.00,264.00,460.00
33119,584.00,493.00,263.00,458.00
34121,582.00,491.00,262.00,457.00
35124,586.00,495.00,265.00,460.00
36126,588.00,497.00,266.00,462.00
37129,585.00,494.00,264.00,459.00
38131,583.00,496.00,264.00,458.00
39134,581.00,491.00,262.00,456.00
40136,592.00,501.00,267.00,463.00
41139,585.00,496.00,265.00,460.00
42141,597.00,507.00,271.00,470.00
43144,584.00,495.00,264.00,459.00
44146,581.00,493.00,263.00,457.00
45149,583.00,495.00,264.00,459.00
46151,581.00,494.00,263.00,457.00
47154,583.00,496.00,264.00,458.00
48155,581.00,494.00,263.00,456.00
49158,579.00,493.00,262.00,455.00
50160,578.00,492.00,261.00,454.00
51163,578.00,493.00,262.00,455.00
52165,583.00,497.00,265.00,458.00
53168,582.00,497.00,265.00,459.00
54170,585.00,498.00,264.00,456.00
55173,580.00,496.00,265.00,457.00
56175,578.00,494.00,264.00,455.00
57178,581.00,497.00,265.00,458.00
58180,580.00,497.00,266.00,458.00
59183,580.00,497.00,266.00,457.00
60185,578.00,495.00,263.00,455.00
61188,586.00,503.00,268.00,462.00
62190,584.00,501.00,266.00,460.00
63193,579.00,497.00,265.00,457.00
64194,570.00,490.00,260.00,449.00
65197,577.00,496.00,265.00,456.00
66199,581.00,500.00,266.00,458.00
67202,582.00,502.00,267.00,460.00
68204,580.00,500.00,266.00,458.00
69207,582.00,502.00,267.00,459.00
70209,576.00,496.00,264.00,454.00
71212,580.00,500.00,266.00,458.00
72214,579.00,500.00,266.00,457.00
73217,584.00,505.00,269.00,461.00
74219,582.00,503.00,268.00,460.00
75222,584.00,505.00,269.00,462.00
76224,583.00,503.00,268.00,460.00
77227,583.00,505.00,269.00,461.00
78229,594.00,515.00,275.00,470.00
79232,604.00,524.00,280.00,478.00
80233,578.00,501.00,267.00,458.00
81235,590.00,512.00,273.00,467.00
82238,580.00,504.00,270.00,460.00
83240,580.00,503.00,268.00,460.00
84243,576.00,500.00,266.00,456.00
85245,576.00,501.00,267.00,457.00
86248,580.00,505.00,270.00,461.00
87250,584.00,508.00,271.00,463.00
88253,577.00,502.00,268.00,458.00
89255,575.00,501.00,267.00,456.00
90258,579.00,505.00,269.00,460.00
91260,577.00,502.00,267.00,457.00
92263,580.00,505.00,270.00,460.00
93265,578.00,506.00,270.00,460.00
94268,577.00,504.00,269.00,458.00
95270,573.00,500.00,267.00,455.00
96272,574.00,502.00,268.00,456.00
97274,578.00,505.00,270.00,459.00
98277,590.00,516.00,274.00,461.00
99279,580.00,508.00,272.00,461.00
100282,580.00,508.00,271.00,461.00
101284,583.00,511.00,273.00,463.00
102287,579.00,507.00,271.00,460.00
103289,579.00,508.00,271.00,460.00
104292,584.00,513.00,273.00,463.00
105294,582.00,510.00,272.00,462.00
106297,578.00,507.00,270.00,459.00
107299,581.00,510.00,271.00,461.00
108302,577.00,507.00,269.00,457.00
109304,579.00,510.00,270.00,461.00
110307,578.00,508.00,269.00,459.00
111309,577.00,508.00,270.00,458.00
112312,576.00,507.00,268.00,458.00
113314,578.00,508.00,270.00,459.00
114317,574.00,505.00,267.00,455.00
115319,571.00,503.00,266.00,453.00
116322,576.00,506.00,267.00,454.00
117324,569.00,502.00,266.00,452.00
118327,569.00,502.00,266.00,450.00
119329,568.00,501.00,266.00,450.00
120332,568.00,501.00,266.00,450.00
121334,569.00,503.00,267.00,451.00
122337,570.00,503.00,267.00,451.00
123339,567.00,501.00,265.00,450.00
124342,569.00,503.00,267.00,451.00
125344,569.00,503.00,267.00,451.00
126347,568.00,503.00,267.00,450.00
127349,576.00,511.00,271.00,457.00
128352,568.00,504.00,268.00,451.00
129354,568.00,504.00,267.00,450.00
130356,570.00,506.00,270.00,452.00
131358,569.00,505.00,269.00,451.00
132361,567.00,504.00,266.00,449.00
133363,566.00,503.00,265.00,448.00
134366,565.00,502.00,265.00,448.00
135368,566.00,503.00,266.00,449.00
136371,566.00,503.00,266.00,448.00
137373,565.00,503.00,265.00,448.00
138376,566.00,504.00,266.00,448.00
139378,564.00,503.00,265.00,447.00
140381,565.00,504.00,266.00,448.00
141383,568.00,506.00,267.00,450.00
142386,566.00,506.00,267.00,449.00
143388,571.00,509.00,270.00,453.00
144391,572.00,510.00,270.00,454.00
145393,571.00,511.00,271.00,454.00
146396,571.00,509.00,268.00,452.00
147398,572.00,512.00,269.00,454.00
148401,571.00,510.00,268.00,452.00
149403,572.00,512.00,269.00,454.00
150406,576.00,516.00,271.00,457.00
151408,571.00,511.00,268.00,453.00
152411,570.00,511.00,271.00,453.00
153413,581.00,521.00,276.00,462.00
154416,568.00,510.00,270.00,452.00
155418,568.00,510.00,270.00,451.00
156421,576.00,517.00,274.00,458.00
157423,591.00,531.00,283.00,470.00
158426,576.00,518.00,276.00,458.00
159428,579.00,521.00,280.00,462.00
160431,564.00,507.00,270.00,448.00
161433,579.00,521.00,276.00,460.00
162436,565.00,508.00,269.00,448.00
163438,568.00,512.00,272.00,452.00
164441,583.00,525.00,281.00,464.00
165443,574.00,518.00,277.00,457.00
166446,573.00,515.00,274.00,455.00
167448,572.00,515.00,273.00,454.00
168451,570.00,514.00,273.00,453.00
169453,569.00,513.00,279.00,453.00
170456,569.00,515.00,275.00,454.00
171458,569.00,513.00,269.00,449.00
172461,566.00,510.00,268.00,448.00
173462,554.00,499.00,264.00,441.00
174465,569.00,512.00,268.00,448.00
175467,562.00,507.00,267.00,449.00
176470,574.00,518.00,272.00,455.00
177472,559.00,507.00,268.00,447.00
178475,569.00,515.00,272.00,453.00
179477,565.00,510.00,273.00,449.00
180480,555.00,501.00,266.00,440.00
Measurement complete.
